date,lifespan_sex,lifespan_val,region
2017-01-01,Женщины,76.23,Пермский край
2017-01-01,Женщины,78.28,Кировская область
2017-01-01,Женщины,77.16,Нижегородская область 
2017-01-01,Женщины,76.24,Оренбургская область
2017-01-01,Женщины,78.6,Пензенская область
2017-01-01,Женщины,77.03,Самарская область
2017-01-01,Женщины,77.61,Саратовская область
2017-01-01,Женщины,77.37,Ульяновская область
2017-01-01,Женщины,77.24,Уральский  федеральный округ
2017-01-01,Женщины,76.5,Курганская область
2017-01-01,Женщины,77.03,Свердловская область 
2017-01-01,Женщины,77.96,Тюменская область
2017-01-01,Женщины,78.3,Ханты-Мансийский  автономный округ – Югра
2017-01-01,Женщины,77.93,Ямало-Ненецкий  автономный округ
2017-01-01,Женщины,77.43,Тюменская область  без автономных округов
2017-01-01,Женщины,76.85,ая область
2017-01-01,Женщины,75.91,Сибирский  федеральный округ1)
2017-01-01,Женщины,76.24,Республика Алтай
2017-01-01,Женщины,71.16,Республика Тыва
2017-01-01,Женщины,75.28,Республика Хакасия
2017-01-01,Женщины,76.39,Алтайский край
2017-01-01,Женщины,76.07,Красноярский край
2017-01-01,Женщины,75.0,Иркутская область
2017-01-01,Женщины,74.9,Кемеровская область
2017-01-01,Женщины,77.04,Новосибирская область 
2017-01-01,Женщины,76.72,Омская область
2017-01-01,Женщины,77.31,Томская область
2017-01-01,Женщины,75.53,Дальневосточный  федеральный округ1)
2017-01-01,Женщины,75.97,Республика Бурятия
2017-01-01,Женщины,77.07,Республика Саха (Якутия)
2017-01-01,Женщины,74.66,Забайкальский край
2017-01-01,Женщины,75.25,Камчатский край
2017-01-01,Женщины,75.5,Приморский край
2017-01-01,Женщины,75.3,Хабаровский край 
2017-01-01,Женщины,74.61,Амурская область
2017-01-01,Женщины,75.49,Магаданская область
2017-01-01,Женщины,76.09,Сахалинская область
2017-01-01,Женщины,74.35,Еврейская автономная  область
2017-01-01,Женщины,71.66,Чукотский автономный  округ
2018-01-01,Женщины,77.4,Республика Башкортостан
2018-01-01,Женщины,77.61,Республика Марий Эл
2018-01-01,Женщины,78.47,Республика Мордовия
2018-01-01,Женщины,79.44,Республика Татарстан
2018-01-01,Женщины,78.15,Удмуртская Республика
2018-01-01,Женщины,78.62,Чувашская Республика
2018-01-01,Женщины,76.27,Пермский край
2018-01-01,Женщины,78.03,Кировская область
2018-01-01,Женщины,77.03,Нижегородская область 
2018-01-01,Женщины,76.88,Оренбургская область
2018-01-01,Женщины,78.28,Пензенская область
2018-01-01,Женщины,77.4,Самарская область
2018-01-01,Женщины,77.72,Саратовская область
